row_id,Source,Reference,Translation,gold_errors,top5_predicted,hits,num_gold,num_hits,recall_at_5,precision_at_5,exact_match,exact_containment,all_scores_json
10,This will allow players to control actions and movements in video games by moving the device through the air.,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा.,यह खिलाड़ियों को डिवाइस को हवा में घुमाकर वीडियो गेम में क्रियाओं और गतिविधियों को नियंत्रित करने की अनुमति देगा।,"[""untranslated_text""]","[""inappropriate_for_context"", ""awkward"", ""omission"", ""mistranslation"", ""punctuation""]",[],1,0,0.0,0.0,False,False,"[{""error"": ""inappropriate_for_context"", ""score"": 0.21, ""prob"": 0.3, ""conf"": 70.0}, {""error"": ""awkward"", ""score"": 0.21, ""prob"": 0.3, ""conf"": 70.0}, {""error"": ""omission"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""mistranslation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0475, ""prob"": 0.05, ""conf"": 95.0}, {""error"": ""grammar"", ""score"": 0.0475, ""prob"": 0.05, ""conf"": 95.0}, {""error"": ""register"", ""score"": 0.045000000000000005, ""prob"": 0.05, ""conf"": 90.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 100.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 100.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 100.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 90.0}]"
11,"In 1990, it was added to the list of world heritage sites in danger, due to the threat of desert sands.","1990 मे, रेगिस्तान की रेत के खतरे के कारण इसे विश्व धरोहरों की सूची में डाला गया जो खतरे में हैं |",1990 में रेगिस्तानी रेत के खतरे के कारण इसे खतरे में विश्व धरोहर स्थलों की सूची में जोड़ा गया था।,[],"[""awkward"", ""grammar"", ""inappropriate_for_context"", ""register"", ""addition""]",[],0,0,,0.0,,,"[{""error"": ""awkward"", ""score"": 0.15000000000000002, ""prob"": 0.2, ""conf"": 75.0}, {""error"": ""grammar"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.045000000000000005, ""prob"": 0.05, ""conf"": 90.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""omission"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""mistranslation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
12,"If you're not used to driving on country roads, keep your wits about you: steep grades, narrow lanes, and sharp curves predominate.","यदि आपको देश की सड़कों पर वाहन चलाने की आदत नहीं है, तो अपने साथ यह जानकारी रखें : स्टीप ग्रेड्‍स, पतली गलियाँ और ख़तरनाक मोड़.","अगर आप देश की सड़कों पर ड्राइविंग नहीं करते हैं, तो अपने व्हिट्स को अपने बारे में रखें: स्टीप ग्रेड, संकीर्ण गलियों, और धारदार वक्र प्रमुख हैं।","[""mistranslation"", ""untranslated_text""]","[""awkward"", ""untranslated_text"", ""inappropriate_for_context"", ""grammar"", ""mistranslation""]","[""mistranslation"", ""untranslated_text""]",2,2,1.0,0.4,False,True,"[{""error"": ""awkward"", ""score"": 0.855, ""prob"": 0.9, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.81, ""prob"": 0.9, ""conf"": 90.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.6000000000000001, ""prob"": 0.75, ""conf"": 80.0}, {""error"": ""grammar"", ""score"": 0.5599999999999999, ""prob"": 0.7, ""conf"": 80.0}, {""error"": ""mistranslation"", ""score"": 0.42, ""prob"": 0.6, ""conf"": 70.0}, {""error"": ""register"", ""score"": 0.255, ""prob"": 0.3, ""conf"": 85.0}, {""error"": ""punctuation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""addition"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""omission"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""inconsistency"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 90.0}]"
13,"Downhill skiing as a sport goes back to at least the 17th century, and in 1861 the first recreational ski club was opened by Norwegians in Australia.",डाउनहिल स्कीइंग एक खेल के रूप में कम से कम 17 वीं शताब्दी में शुरु हुई थी और 1861 में ऑस्ट्रेलिया में नॉर्वे के लोगों द्वारा पहला मनोरंजक स्की क्लब खोला गया था।,खेल के रूप में डाउनहिल स्कीइंग कम से कम 17वीं सदी में वापस जाती है और 1861 में ऑस्ट्रेलिया में नॉर्वे के लोगों द्वारा पहला रिक्रिएशनल स्की क्लब खोला गया था।,"[""mistranslation""]","[""awkward"", ""grammar"", ""register"", ""inappropriate_for_context"", ""inconsistency_use""]",[],1,0,0.0,0.0,False,False,"[{""error"": ""awkward"", ""score"": 0.27, ""prob"": 0.3, ""conf"": 90.0}, {""error"": ""grammar"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""inconsistency_use"", ""score"": 0.045000000000000005, ""prob"": 0.05, ""conf"": 90.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""omission"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""mistranslation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
14,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.","सभी गुफाओं, जिनका नाम “सात बहनें” रखा गया, में घुसने की जगह का डायमीटर कम से कम 100 से 250 मीटर (328 से 820 फ़ीट) है.",द सेवन सिस्टर्स' नाम के सभी गुफा एंटर कम से कम 100 से 250 मीटर (328 से 820 फीट) व्यास में हैं।,"[""untranslated_text""]","[""inappropriate_for_context"", ""untranslated_text"", ""awkward"", ""grammar"", ""omission""]","[""untranslated_text""]",1,1,1.0,0.2,False,True,"[{""error"": ""inappropriate_for_context"", ""score"": 0.855, ""prob"": 0.9, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.81, ""prob"": 0.9, ""conf"": 90.0}, {""error"": ""awkward"", ""score"": 0.765, ""prob"": 0.85, ""conf"": 90.0}, {""error"": ""grammar"", ""score"": 0.68, ""prob"": 0.8, ""conf"": 85.0}, {""error"": ""omission"", ""score"": 0.5599999999999999, ""prob"": 0.7, ""conf"": 80.0}, {""error"": ""mistranslation"", ""score"": 0.5599999999999999, ""prob"": 0.7, ""conf"": 80.0}, {""error"": ""register"", ""score"": 0.08000000000000002, ""prob"": 0.1, ""conf"": 80.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 90.0}]"
15,Casablanca is one of the least interesting places to shop in all of Morocco.,कैसाब्लांका मोरक्को में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है.,कैसाब्लांका मोरक्को के सभी में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है।,"[""addition""]","[""grammar"", ""omission"", ""mistranslation"", ""awkward"", ""addition""]","[""addition""]",1,1,1.0,0.2,False,True,"[{""error"": ""grammar"", ""score"": 0.595, ""prob"": 0.7, ""conf"": 85.0}, {""error"": ""omission"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""mistranslation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""awkward"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""addition"", ""score"": 0.0475, ""prob"": 0.05, ""conf"": 95.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.0475, ""prob"": 0.05, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""register"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 100.0}]"
16,"For example, the most common still image photography format in the world is 35mm, which was the dominant film size at the close of the analog film era.","उदाहरण के लिए, दुनिया में सबसे ज़्यादा इस्तेमाल होने वाला फ़ोटोग्राफ़ी फ़ॉर्मेट 35mm है. यह एनालॉग फिल्म दौर के आखिर में काफी प्रचलित था.","उदाहरण के लिए, दुनिया में सबसे आम स्टिल इमेज फोटोग्राफी प्रारूप 35 मिमी है, जो एनालॉग फिल्म युग के अंत में प्रमुख फिल्म आकार था।",[],"[""awkward"", ""omission"", ""mistranslation"", ""inappropriate_for_context"", ""grammar""]",[],0,0,,0.0,,,"[{""error"": ""awkward"", ""score"": 0.22499999999999998, ""prob"": 0.3, ""conf"": 75.0}, {""error"": ""omission"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""mistranslation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""grammar"", ""score"": 0.045000000000000005, ""prob"": 0.05, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.045000000000000005, ""prob"": 0.05, ""conf"": 90.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
17,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.","पुलिस के मुताबिक, फ़ोटोग्राफर को टक्कर मारने वाले वाहन चालक पर आपराधिक आरोप लगने की संभावना बहुत कम है.","पुलिस के अनुसार, फोटोग्राफर को मारने वाले वाहन के ड्राइवर पर आपराधिक आरोपों का सामना करने की संभावना नहीं है।","[""mistranslation"", ""spelling""]","[""mistranslation"", ""awkward"", ""grammar"", ""register"", ""inappropriate_for_context""]","[""mistranslation""]",2,1,0.5,0.2,False,False,"[{""error"": ""mistranslation"", ""score"": 0.855, ""prob"": 0.9, ""conf"": 95.0}, {""error"": ""awkward"", ""score"": 0.595, ""prob"": 0.7, ""conf"": 85.0}, {""error"": ""grammar"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.0475, ""prob"": 0.05, ""conf"": 95.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""omission"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
18,"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.","जिसके परिणामस्वरूप, मंच पर कलाकार गांजे भरी सिगरटें पीते हैं और ये थिएटर खुद दर्शकों को भी इसमें साथ शामिल होने के लिए प्रेरित करते हैं.","नतीजतन, प्रदर्शनकारी मंच पर कैनबिस जोड़ों को धूम्रपान करते हैं और थिएटर ही दर्शकों को इसमें शामिल होने के लिए प्रोत्साहित कर रहा है।","[""grammar"", ""mistranslation""]","[""inappropriate_for_context"", ""awkward"", ""omission"", ""mistranslation"", ""punctuation""]","[""mistranslation""]",2,1,0.5,0.2,False,False,"[{""error"": ""inappropriate_for_context"", ""score"": 0.675, ""prob"": 0.75, ""conf"": 90.0}, {""error"": ""awkward"", ""score"": 0.24, ""prob"": 0.3, ""conf"": 80.0}, {""error"": ""omission"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""mistranslation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""grammar"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""inconsistency_use"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 100.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 100.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 100.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 90.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
19,"Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.","उत्तर की ओर हमारी महान आवर लेडी ऑफ़ फातिमा (श्राइन) अभ्यारण्य की भी यात्रा करे , दुनिया भर में प्रसिद्ध एक जगह जहा मैरिएन दिखाई देते हैं।",इसके अलावा उत्तर की ओर दुनिया भर में प्रसिद्ध मैरियन अपभ्रंश फातिमा (मंदिर) के महान अभयारण्य की यात्रा करें।,"[""mistranslation"", ""omission""]","[""mistranslation"", ""inappropriate_for_context"", ""awkward"", ""omission"", ""grammar""]","[""mistranslation"", ""omission""]",2,2,1.0,0.4,False,True,"[{""error"": ""mistranslation"", ""score"": 0.855, ""prob"": 0.9, ""conf"": 95.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.855, ""prob"": 0.9, ""conf"": 95.0}, {""error"": ""awkward"", ""score"": 0.855, ""prob"": 0.9, ""conf"": 95.0}, {""error"": ""omission"", ""score"": 0.24, ""prob"": 0.3, ""conf"": 80.0}, {""error"": ""grammar"", ""score"": 0.24, ""prob"": 0.3, ""conf"": 80.0}, {""error"": ""spelling"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""inconsistency"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""addition"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
20,"Sometimes special pyramid shaped towers, called ziggurats, were built to be a part of the temples.","खास पिरामिड के आकार के टॉवर (पगोडा) जिन्हें कभी-कभी ज़िगुरैट के नाम से भी जाना जाता था, को मंदिर के हिस्से के तौर पर बनाया गया था.","कभी-कभी विशेष पिरामिड के आकार के टावर, जिन्हें ज़िगगुरेट कहा जाता है, मंदिरों का एक हिस्सा बनने के लिए बनाया गया था।",[],"[""awkward"", ""inappropriate_for_context"", ""addition"", ""omission"", ""mistranslation""]",[],0,0,,0.0,,,"[{""error"": ""awkward"", ""score"": 0.595, ""prob"": 0.7, ""conf"": 85.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.30000000000000004, ""prob"": 0.4, ""conf"": 75.0}, {""error"": ""addition"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""omission"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""mistranslation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""grammar"", ""score"": 0.045000000000000005, ""prob"": 0.05, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.045000000000000005, ""prob"": 0.05, ""conf"": 90.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""punctuation"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
21,"Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""","चैंबर्स ने “व्यापक मौत, विनाश और पृथ्वी के लाखों निवासी पर आतंक के लिए भगवान पर मुकदमा चलाया था।”","चैम्बर्स ने पृथ्वी के लाखों निवासियों पर ""व्यापक मृत्यु, विनाश और लाखों लोगों के आतंकित"" के लिए भगवान पर मुकदमा किया था।","[""grammar""]","[""grammar"", ""omission"", ""mistranslation"", ""inappropriate_for_context"", ""awkward""]","[""grammar""]",1,1,1.0,0.2,False,True,"[{""error"": ""grammar"", ""score"": 0.765, ""prob"": 0.85, ""conf"": 90.0}, {""error"": ""omission"", ""score"": 0.7200000000000001, ""prob"": 0.8, ""conf"": 90.0}, {""error"": ""mistranslation"", ""score"": 0.7200000000000001, ""prob"": 0.8, ""conf"": 90.0}, {""error"": ""inappropriate_for_context"", ""score"": 0.7200000000000001, ""prob"": 0.8, ""conf"": 90.0}, {""error"": ""awkward"", ""score"": 0.6375, ""prob"": 0.75, ""conf"": 85.0}, {""error"": ""punctuation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""inconsistency"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""characterEncoding"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}]"
22,"Ironing damp clothes can help them dry. Many hotels have an iron and ironing board available for loan, even if one is not present in the room.","नमी वाले कपड़ों को सुखाने के लिए उन पर इस्त्री की जा सकती है. कई होटल में लोन पर कपड़े प्रेस करने वाली ईस्त्री और बोर्ड मिलते हैं, चाहे ये चीज़ें कमरे में न भी हों.","कई होटलों में ऋण के लिए लोहे और लोहे का बोर्डउपलब्ध होता है, भले ही वह कमरे में मौजूद न हो ।","[""mistranslation"", ""omission""]","[""inappropriate_for_context"", ""awkward"", ""omission"", ""mistranslation"", ""grammar""]","[""mistranslation"", ""omission""]",2,2,1.0,0.4,False,True,"[{""error"": ""inappropriate_for_context"", ""score"": 0.9309999999999999, ""prob"": 0.95, ""conf"": 98.0}, {""error"": ""awkward"", ""score"": 0.855, ""prob"": 0.9, ""conf"": 95.0}, {""error"": ""omission"", ""score"": 0.7200000000000001, ""prob"": 0.8, ""conf"": 90.0}, {""error"": ""mistranslation"", ""score"": 0.595, ""prob"": 0.7, ""conf"": 85.0}, {""error"": ""grammar"", ""score"": 0.5249999999999999, ""prob"": 0.7, ""conf"": 75.0}, {""error"": ""punctuation"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""spelling"", ""score"": 0.095, ""prob"": 0.1, ""conf"": 95.0}, {""error"": ""inconsistency"", ""score"": 0.09000000000000001, ""prob"": 0.1, ""conf"": 90.0}, {""error"": ""register"", ""score"": 0.085, ""prob"": 0.1, ""conf"": 85.0}, {""error"": ""characterEncoding"", ""score"": 0.0475, ""prob"": 0.05, ""conf"": 95.0}, {""error"": ""addition"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""untranslated_text"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 95.0}, {""error"": ""inconsistency_use"", ""score"": 0.0, ""prob"": 0.0, ""conf"": 90.0}]"
